address,area,price
金鸡亭花园小区-金鸡亭,思明,4500
汇丰家园-文灶,思明,5500
湖滨四里-湖滨南路,思明,3600
前埔南区古楼北里-前埔北区,思明,3500
瑞丽花园-瑞景,思明,5700
京华大厦-火车站,思明,2600
新景花园-软件园,思明,3500
香山海景苑-前埔南区,思明,6800
岭兜小区-前埔北区,思明,3700
新景花园-软件园,思明,2600
文园路警备区宿舍-文园路,思明,4600
香山碧海晴空-软件园,思明,4500
华侨海景城-鹭江道,思明,6500
嘉盛豪园-瑞景,思明,6800
嘉盛豪园-瑞景,思明,5500
轮船宿舍-禾祥西路,思明,1100
电业花园-莲岳路,思明,3300
嘉华里-长青路,思明,2800
长青K小区-湖滨北路,思明,4200
宝龙中心一期-嘉禾路,思明,2500
新景花园-软件园,思明,1500
汇丰家园-文灶,思明,5500
东方巴黎-金榜路,思明,4600
绿家园-富山,思明,5500
时尚国际-火车站,思明,6800
华天花园二期-嘉禾路,思明,3800
江山帝景-会展路,思明,7300
金鸡亭-金鸡亭,思明,2800
龙山山庄-莲前西路,思明,3200
卧龙晓城二期-莲前,思明,4300
明发商城-金鸡亭,思明,2100
前埔北区一里-前埔北区,思明,3500
都市新巢-莲前,思明,1300
嘉盛豪园-瑞景,思明,6800
岭兜小区-前埔北区,思明,2800
新景花园-软件园,思明,1500
京华大厦-火车站,思明,2900
新景花园-软件园,思明,1500
故宫裕景-厦禾路,思明,8500
故宫裕景-厦禾路,思明,3200
菡青里-莲花二村,思明,800
宝华花园-湖滨北路,思明,3700
宝华花园-湖滨北路,思明,2500
世贸国际-火车站,思明,4700
前埔北区二里-观音山,思明,4000
禹州云顶国际-莲前西路,思明,6500
侨福城二期-莲前东路,思明,2500
福满山庄-瑞景,思明,5500
嘉盛豪园-莲前东路,思明,6000
名汇广场-思明东路,思明,2000
中山海景广场-中山路,思明,3000
中山海景广场-中山路,思明,2200
中山海景广场-中山路,思明,1300
中山海景广场-中山路,思明,800
宝龙中心一期-嘉禾路,思明,4200
莲坂小区-槟榔东里,思明,2800
宝达大厦-嘉禾路,思明,3500
莲坂小区-槟榔东里,思明,3500
信和上筑-嘉禾路,思明,4600
前埔北区一里-前埔北区,思明,3500
山景叠院-湖滨北路,思明,9500
万峰华庭-湖滨北路,思明,5000
育秀中心-育秀路,思明,5800
湖滨北路法院宿舍-湖滨北路,思明,3000
山水芳邻-育秀路,思明,7000
源昌新天地-白鹭洲路,思明,7500
罗宾森广场-厦禾路,思明,5100
源昌商业中心-富山,思明,7000
金辉园-湖滨南路,思明,4000
东坪花园-火车站,思明,3800
嘉益大厦-嘉禾路,思明,8500
南洋大厦-厦禾路,思明,6000
自然家园-火车站,思明,4900
翡翠城-火车站,思明,5000
厦门千禧园-厦禾路,思明,4900
源昌君悦山-富山,思明,6000
新景世纪城-富山,思明,11000
翡翠城-火车站,思明,5000
汇丰家园-文灶,思明,5000
富城花园-凤屿路,思明,4500
假日花园-厦禾路,思明,4000
金辉园-湖滨南路,思明,4900
山木清华-莲前,思明,2900
卧龙晓城二期-莲前,思明,2700
卧龙晓城-槟榔东里,思明,4200
卧龙晓城二期-莲前,思明,4300
新景花园-软件园,思明,4000
明发半岛祥湾B区-白城,思明,1450
文园公寓-文园路,思明,3600
中铁大厦-文园路,思明,3800
阳台山小区-万寿路,思明,3100
阳台山小区-万寿路,思明,1700
宏华大厦-禾祥西路,思明,6500
故宫裕景-厦禾路,思明,4500
思东商厦-中山路,思明,5500
思东商厦-中山路,思明,1800
宝成花园-文园路,思明,3300
岭兜二里-软件园,思明,4000
福满山庄-瑞景,思明,1000
华天花园-嘉禾路,思明,3600
华天花园-嘉禾路,思明,3400
新景花园-软件园,思明,3400
永升花园-松柏,思明,5500
锦绣广场-松柏,思明,5200
锦绣广场-松柏,思明,4200
牡丹园-松柏,思明,5000
国贸怡和园-松柏,思明,6500
华林紫微花园-瑞景,思明,2100
瑞景商业广场-瑞景,思明,2500
禹洲云顶国际-莲前西路,思明,5800
洪山柄北区-莲前东路,思明,4500
嘉盛豪园-瑞景,思明,1300
明发商城-金鸡亭,思明,1800
鸿禧花园-莲花五村,思明,4500
金鸡亭-金鸡亭,思明,3500
禹洲花园-莲前西路,思明,4000
岭兜小区-前埔北区,思明,3400
前埔南区文兴二里-前埔南区,思明,4100
明发园-前埔北区,思明,2000
岭兜小区-前埔北区,思明,3800
海峡国际社区二期-会展路,思明,6500
海峡国际社区二期-会展路,思明,6300
海峡国际社区二期-会展路,思明,6200
海峡国际社区二期-会展路,思明,4500
海峡国际社区一期-会展路,思明,10000
瑞景公园-瑞景,思明,8500
嘉盛豪园-瑞景,思明,100
华侨海景城-鹭江道,思明,6500
前埔北区二里-观音山,思明,1300
嘉盛豪园-瑞景,思明,4300
嘉盛豪园-瑞景,思明,5600
嘉盛豪园-莲前东路,思明,5500
联发滨海名居-会展路,思明,6800
汇丰家园-文灶,思明,5500
鸿运大厦-禾祥东路,思明,4600
龙景台-禾祥东路,思明,5200
华美宿舍-文屏路,思明,3000
怡和大厦-槟榔东里,思明,6600
紫荆园-金榜路,思明,2100
假日花园-厦禾路,思明,9500
瑞景商业广场-瑞景,思明,2300
豆仔苑-斗西路,思明,4000
翡翠城-火车站,思明,5500
建兴小区-白鹭洲路,思明,3000
港龙花园-白鹭洲路,思明,4800
山景叠院-湖滨北路,思明,9500
米兰春天-湖滨北路,思明,3300
明发园-前埔北区,思明,4000
岭兜小区中区-前埔南区,思明,3900
岭兜一里-软件园,思明,3100
岭兜一里-软件园,思明,3400
海艺大厦-软件园,思明,2000
九龙城-厦禾路,思明,1200
国际文化大厦-富山,思明,3800
嘉盛豪园-瑞景,思明,1700
侨福城-瑞景,思明,1700
中山海景广场-中山路,思明,3500
大同路-中山路,思明,3000
莲坂西小区-富山,思明,3600
联谊广场-富山,思明,3900
前埔北区一里-莲前东路,思明,3800
故宫路单位宿舍-故宫路,思明,1900
建业大厦-湖滨北路,思明,4300
西堤公寓-湖滨北路,思明,5000
新港广场-白鹭洲路,思明,1500
信和银湖天峰-湖滨北路,思明,3900
信和银湖天峰-湖滨北路,思明,6800
嘉盛豪园-瑞景,思明,1000
源昌君悦山-富山,思明,5900
枫丹雅苑-禾祥东路,思明,6000
绿家园-富山,思明,5000
鲁能领秀城-文灶,思明,7500
自然家园-火车站,思明,6000
森海丽景-东浦路,思明,6000
东坪山庄-火车站,思明,6500
源昌君悦山-富山,思明,6400
厦门千禧园-厦禾路,思明,5500
源昌新天地-白鹭洲路,思明,13000
森海丽景-东浦路,思明,6000
时尚国际-火车站,思明,4500
东坪山庄-火车站,思明,4400
新景世纪城-富山,思明,9800
国际文化大厦-富山,思明,3500
莲坂新村-富山,思明,5900
世贸国际-火车站,思明,4200
福满山庄-瑞景,思明,4800
福满山庄-瑞景,思明,4800
福满山庄-瑞景,思明,4000
福满山庄-瑞景,思明,4000
前埔北区一里-莲前东路,思明,3800
前埔北区二里-前埔北区,思明,3700
福满山庄-瑞景,思明,4800
前埔北区一里-莲前东路,思明,3800
嘉盛豪园二期-瑞景,思明,4000
嘉盛豪园G组团-瑞景,思明,4000
福满山庄-瑞景,思明,4000
前埔北区二里-前埔北区,思明,3700
嘉盛豪园G组团-瑞景,思明,4000
福满山庄-瑞景,思明,4000
福满山庄-瑞景,思明,4800
前埔北区一里-莲前东路,思明,3800
瑞景生活广场-瑞景,思明,3000
福满山庄-瑞景,思明,4800
福满山庄-瑞景,思明,4800
嘉盛豪园二期-瑞景,思明,4000
侨福城一期-前埔北区,思明,3300
海艺大厦-软件园,思明,2200
华林东盛二期-莲前东路,思明,3500
岭兜一里-软件园,思明,3600
岭兜佳园-前埔北区,思明,2000
软件园二期-软件园,思明,1700
先锋营小区-中山路,思明,3500
故宫小区-故宫路,思明,3200
金榜家园-金榜路,思明,4700
皓晖花园-禾祥东路,思明,4300
海峡国际社区二期-会展路,思明,4300
厦航洪文小区-瑞景,思明,5400
金林花园-金鸡亭,思明,2700
金鸡亭-金鸡亭,思明,2800
龙山山庄-莲前西路,思明,3300
卧龙晓城二期-莲前,思明,2700
海艺大厦-软件园,思明,2200
明发城-前埔北区,思明,4000
鑫塔水尚-观音山,思明,6200
嘉盛豪园-瑞景,思明,4200
嘉盛豪园-瑞景,思明,4400
福满山庄-瑞景,思明,4500
瑞景公园-瑞景,思明,6500
嘉盛豪园二期-瑞景,思明,4000
福满山庄-瑞景,思明,4800
湖滨四里-金榜路,思明,1800
福满山庄-瑞景,思明,4000
福满山庄-瑞景,思明,4000
嘉盛豪园二期-瑞景,思明,4000
福满山庄-瑞景,思明,4800
福满山庄-瑞景,思明,4000
福满山庄-瑞景,思明,4000
前埔北区二里-前埔北区,思明,3700
岭兜佳园-软件园,思明,2800
岭兜佳园-软件园,思明,3000
岭兜佳园-软件园,思明,2300
明发园-软件园,思明,4600
侨福城小区二期-莲前东路,思明,4200
海峡国际社区三期-会展路,思明,19000
海峡国际社区二期-会展路,思明,9500
海峡国际社区二期-会展路,思明,4200
海峡国际社区三期-会展路,思明,15000
海峡国际社区三期-会展路,思明,16000
侨旺大厦-嘉禾路,思明,5000
永升花园-松柏,思明,5500
宝龙中心一期-嘉禾路,思明,4500
宝龙中心一期-嘉禾路,思明,4200
永升花园-松柏,思明,5000
嘉盛豪园二期-瑞景,思明,4000
福满山庄-瑞景,思明,4800
福满山庄-瑞景,思明,4800
前埔北区一里-莲前东路,思明,3600
嘉盛豪园G组团-瑞景,思明,4000
嘉盛豪园G组团-瑞景,思明,3900
前埔北区一里-莲前东路,思明,3700
嘉盛豪园-瑞景,思明,6600
前埔北区一里-莲前东路,思明,3500
前埔北区一里-莲前东路,思明,3800
福满山庄-瑞景,思明,4900
前埔北区一里-莲前东路,思明,3600
前埔北区一里-莲前东路,思明,3800
嘉盛豪园-瑞景,思明,4000
福满山庄-瑞景,思明,4800
福满山庄-瑞景,思明,4500
前埔北区一里-莲前东路,思明,3800
福满山庄-瑞景,思明,4000
电业花园-莲岳路,思明,3300
锦绣广场-松柏,思明,1800
江头长青K小区-松柏,思明,2500
宝龙中心二期-嘉禾路,思明,4200
前埔北区二里-前埔北区,思明,3800
嘉盛豪园-瑞景,思明,4000
瑞景公园-瑞景,思明,6500
前埔北区二里-前埔北区,思明,3900
福满山庄-瑞景,思明,4800
前埔北区二里-前埔北区,思明,3900
福满单身公寓出租-前埔北区,思明,1600
源泉山庄A区-前埔南区,思明,6800
前埔北区二里-前埔北区,思明,3900
嘉盛豪园G组团-瑞景,思明,3900
前埔北区一里-莲前东路,思明,3500
福满山庄-瑞景,思明,4800
福满山庄-瑞景,思明,4500
洪山柄南区-瑞景,思明,4500
东方明珠广场-莲岳路,思明,9600
禹洲世贸国际-火车站,思明,7000
海峡国际天璟-东浦路,思明,7000
绿家园-富山,思明,7500
皓晖花园-禾祥东路,思明,4900
假日花园-厦禾路,思明,9500
叉车厂宿舍-槟榔东里,思明,4000
宝龙中心一期-嘉禾路,思明,4200
信和上筑-嘉禾路,思明,4800
东芳山庄-槟榔东里,思明,16000
金鸡亭-金鸡亭,思明,3500
富山美迪斯-富山,思明,3300
罗马假日-槟榔东里,思明,3600
金峰山庄-文灶,思明,13500
岭兜一里-软件园,思明,3500
岭兜佳园-软件园,思明,3700
岭兜佳园-软件园,思明,2200
软件园二期-软件园,思明,2900
岭兜佳园-软件园,思明,2600
岭兜二里-前埔北区,思明,3200
海艺大厦-软件园,思明,2000
海峡国际社区四期-会展路,思明,8000
嘉盛豪园-瑞景,思明,5200
故宫小区-故宫路,思明,1500
开元路-思明北路,思明,2500
故宫裕景-厦禾路,思明,2200
故宫裕景-厦禾路,思明,5600
故宫小区-故宫路,思明,1200
故宫小区-故宫路,思明,3800
海峡国际社区二期-会展路,思明,6200
嘉盛豪园-莲前东路,思明,4500
嘉盛豪园-瑞景,思明,5000
嘉盛豪园-莲前东路,思明,7000
瑞丽花园-瑞景,思明,6000
万寿花园-万寿路,思明,4600
阳台山小区-万寿路,思明,3800
万寿新城-文园路,思明,3600
万寿花园-万寿路,思明,4500
万寿万景公寓-文园路,思明,4200
明发园-前埔北区,思明,4650
岭兜二里-前埔北区,思明,3400
岭兜佳园小区-前埔南区,思明,1800
米兰春天-湖滨北路,思明,4500
七星路公安局宿舍-七星路,思明,3900
米兰春天-湖滨北路,思明,3600
新景七星公馆-白鹭洲路,思明,13000
国盟大厦-白鹭洲路,思明,7500
银龙广场-文灶,思明,2300
源昌君悦山-莲前西路,思明,1600
信和上筑-嘉禾路,思明,4500
阳光花园-松柏,思明,3900
宝龙中心一期-嘉禾路,思明,4000
东方明珠广场-莲花一村,思明,4800
宝龙中心一期-嘉禾路,思明,3500
国际文化大厦-富山,思明,5800
复兴世纪-富山,思明,3200
金鸡亭-金鸡亭,思明,2600
金鸡亭-金鸡亭,思明,3000
山木清华-莲前,思明,4200
金沙花园-莲前,思明,4300
玉成豪园-莲前,思明,5300
电业小区-育青路,思明,2700
兴鸿广场-鹭江道,思明,5500
故宫裕景-厦禾路,思明,2000
开元路-思明北路,思明,2100
中山海景广场-中山路,思明,2300
瑞景生活广场-瑞景,思明,4200
水晶国际-观音山,思明,1200
瑞景公园-瑞景,思明,7800
武夷工贸-Null,思明,2500
何厝小区-会展路,思明,3900
岭兜小区北区-前埔南区,思明,3200
香山海景苑-前埔南区,思明,3000
瑞景公园-瑞景,思明,8000
18年全新装修怡祥花园-长青路,思明,3200
观音山小区-观音山,思明,10800
观音山小区-观音山,思明,21240
观音山小区-观音山,思明,35000
云顶至尊-瑞景,思明,20000
都市新巢-莲前,思明,2700
万泰东方-观音山,思明,5800
水晶国际-观音山,思明,1700
水晶国际-观音山,思明,2000
住宅水晶国际-观音山,思明,4500
岭兜小区-前埔北区,思明,2900
岭兜佳园-前埔北区,思明,2600
岭兜佳园小区-前埔南区,思明,1700
岭兜佳园小区-前埔南区,思明,2900
鑫塔水尚-观音山,思明,13000
鑫塔水尚-观音山,思明,11000
永升花园-松柏,思明,6000
嘉华大厦-长青路,思明,5000
锦绣广场-松柏,思明,5000
宏益大厦-松柏,思明,5200
侨旺大厦-莲花一村,思明,6000
鑫塔水尚-观音山,思明,9500
瑞景生活广场-瑞景,思明,4200
瑞景公园-瑞景,思明,7800
瑞景公园-瑞景,思明,8000
罗宾森广场-文灶,思明,1000
观音山小区-观音山,思明,10800
观音山小区-观音山,思明,21240
中关委大厦-Null,思明,5500
港龙新城-莲岳路,思明,3200
天宝大厦-松柏,思明,2600
天宝大厦-松柏,思明,1300
观音山小区-观音山,思明,35000
万泰东方-观音山,思明,5800
天宝大厦-松柏,思明,2600
天宝大厦-松柏,思明,1300
观音山小区-观音山,思明,35000
万泰东方-观音山,思明,5800
水晶国际-观音山,思明,1700
新港龙花园-Null,思明,1800
宝嘉誉峰-Null,思明,1600
华岳山庄-Null,思明,7200
港龙新城-Null,思明,2000
天宝大厦-Null,思明,1500
天宝大厦-Null,思明,1600
天宝大厦-Null,思明,1650
天宝大厦-松柏,思明,1300
天宝大厦-松柏,思明,3000
中关委大厦-松柏,思明,950
天宝大厦-松柏,思明,2600
中关委大厦-火车站,思明,1000
华岳山庄-松柏,思明,6000
天宝大厦-松柏,思明,1600
屿后南里-松柏,思明,2600
新港龙花园-莲岳路,思明,2700
松柏华庭-松柏,思明,5300
东方明珠广场-松柏,思明,6300
水晶国际-观音山,思明,2000
住宅水晶国际-观音山,思明,4500
金沙花园-莲前西路,思明,4300
京华大厦-火车站,思明,2700
摩登时代-Null,思明,2400
中关委大厦-Null,思明,1600
锦绣广场-Null,思明,3200
湖北大厦-Null,思明,2800
天宝大厦-Null,思明,3200
音乐家生活广场-Null,思明,1800
信和中央广场-Null,思明,4800
摩登时代-Null,思明,2300
东方明珠广场-Null,思明,5600
四川大厦-Null,思明,3600
天宝大厦-松柏,思明,1500
天宝大厦-松柏,思明,4300
四川大厦-松柏,思明,3300
四川大厦-松柏,思明,3700
天宝大厦-松柏,思明,1300
天宝大厦-松柏,思明,2600
汇腾大厦-Null,思明,5000
水岸筼筜-Null,思明,1500
育秀中心-Null,思明,8000
英皇湖畔花苑-Null,思明,7500
摩登时代-Null,思明,2500
天宝大厦-松柏,思明,1500
天宝大厦-松柏,思明,1600
天宝大厦-松柏,思明,2600
音乐家生活广场-松柏,思明,1900
天宝大厦-松柏,思明,3300
天宝大厦-松柏,思明,4000
四川大厦-松柏,思明,52000
天宝大厦-松柏,思明,1400
天宝大厦-松柏,思明,3600
长青K小区-松柏,思明,4200
信和上筑-嘉禾路,思明,4900
瑞景生活广场-瑞景,思明,4200
瑞景公园-瑞景,思明,7800
嘉华里-长青路,思明,1200
瑞景公园-瑞景,思明,8000
观音山小区-观音山,思明,10800
观音山小区-观音山,思明,21240
